Id;Brand;Model;Generation;Version;Length;Width;Height;Wheel Base;Petrol min cap;Petrol max cap;Petrol min hp;Petrol max hp;Avg weight;Price
424;mercedes-benz;klasa-e;w213 - 2021 facelift (2020 - present);e class coupe (c238 2021);484.4;186.0;143.2;287.3;1991;2999;197;435;1878.0;163233.21875
425;mercedes-benz;klasa-e;w213 - 2021 facelift (2020 - present);e class (w213 2021);493.5;185.2;146.8;293.9;1991;3982;197;612;1931.0;163233.21875
426;mercedes-benz;klasa-e;w213 - 2021 facelift (2020 - present);e class cabriolet (a238 2021);484.4;186.0;143.0;287.3;1991;2999;197;435;1960.5;129749.59375
427;mercedes-benz;klasa-e;w213 (2016 - present);e class coupe (c238);482.6;186.0;143.0;287.3;1991;2999;184;435;1930.5;163233.21875
428;mercedes-benz;klasa-e;w213 (2016 - present);e class cabriolet;482.6;186.0;142.8;287.3;1991;2999;184;435;1914.0;163233.21875
429;mercedes-benz;klasa-e;w213 (2016 - present);e class all terrain (w213);494.7;186.1;149.7;293.9;0;0;0;0;2046.5;163233.21875
430;mercedes-benz;klasa-e;w213 (2016 - present);e class (w213);492.3;185.2;146.8;293.9;1991;3982;184;612;1826.5;163233.21875
431;mercedes-benz;klasa-r;none;none;492.2;192.2;165.9;298.0;2996;6208;231;510;2252.5;44522.40625
432;mercedes-benz;klasa-s;w140 (1991 - 1998);w140 coupe;506.0;191.0;146.0;294.0;4196;5987;279;394;2140.0;59201.59375
433;mercedes-benz;klasa-s;w140 (1991 - 1998);w140 class s;511.0;189.0;149.0;304.0;2799;5987;193;408;2020.0;59201.59375
434;mercedes-benz;klasa-s;w220 (1998 - 2005);w220 class s;504.0;186.0;144.0;296.0;2799;5980;204;612;1927.5;26616.03125
435;mercedes-benz;klasa-s;w222 (2013 - 2017);w222 class s;511.6;189.9;149.6;303.5;2996;5980;333;630;2055.0;241162.4375
436;mercedes-benz;klasa-s;w222 (2013 - 2017);c217 class s coupe;504.4;191.3;142.2;294.5;4663;5980;455;630;2080.0;201086.53125
437;mercedes-benz;klasa-s;w222 restyling (2018 - 2020);x222 2018 mercedes-maybach;546.2;189.9;149.8;336.5;3982;5980;469;630;2227.5;241162.4375
438;mercedes-benz;klasa-s;w222 restyling (2018 - 2020);w222 2018 class s;512.5;189.9;149.6;303.5;2987;5980;367;630;2102.5;241162.4375
439;mercedes-benz;klasa-s;w222 restyling (2018 - 2020);c217 2018 class s coupe;503.2;189.9;141.4;294.5;2987;5980;367;630;2017.5;241162.4375
440;mercedes-benz;klasa-s;w223 (2021 - present);z223 maybach s;546.9;195.4;151.0;339.6;3982;5980;503;612;2294.0;752090.625
441;mercedes-benz;klasa-s;w223 (2021 - present);w223 class s;517.9;195.4;150.3;310.6;2999;3982;367;503;2294.5;752090.625
442;mercedes-benz;klasa-t;none;none;480.0;180.0;144.0;283.0;1998;5439;136;354;1505.0;184059.2
443;mercedes-benz;klasa-v;none;none;489.5;192.8;188.0;320.0;0;0;0;0;2110.0;278128.3125
444;mercedes-benz;klasa-x;none;none;534.0;192.0;181.9;315.0;0;0;0;0;2343.5;180262.93103448275
445;mercedes-benz;ml;w164 (2005 - 2011);ml class (w164);478.0;191.1;181.5;291.5;3498;6208;272;510;2225.0;47782.5
446;mercedes-benz;sl;r129 (1989 - 2002);sl (r129);447.0;181.0;129.0;252.0;2799;5987;190;394;1815.0;81287.4375
447;mercedes-benz;sl;r230 (2003 - 2008);sl (r230);456.2;182.0;131.7;256.0;2996;5987;231;612;1895.0;75149.625
448;mercedes-benz;sl;r230 (2003 - 2008);sl (r230 2008 facelift);456.2;182.0;131.7;256.0;2996;6208;231;612;1967.5;75149.625
449;mercedes-benz;sl;r231 (2012 - 2020);sl (r231);461.7;187.7;131.5;258.5;2996;5980;306;630;1817.5;312150.0
450;mercedes-benz;slk;r171 (2004 - 2010);slk (r171);410.3;177.7;129.6;243.0;1796;5439;163;360;1482.5;44965.5
451;mercedes-benz;slk;r172 (2011 - 2015);slk (r172);413.4;181.0;130.1;243.0;1796;5461;184;421;1522.5;96464.9
452;mercedes-benz;sprinter;vs30 sprinter (br 907 / 910) (2018 - present);sprinter tourer;526.7;199.3;243.5;325.0;0;0;0;0;2430.0;187993.4375
453;mercedes-benz;sprinter;vs30 sprinter (br 907 / 910) (2018 - present);sprinter l4 rwd;736.7;199.3;281.5;432.5;0;0;0;0;2232.5;187993.4375
454;mercedes-benz;sprinter;vs30 sprinter (br 907 / 910) (2018 - present);sprinter l2 rwd;593.2;199.3;253.0;366.5;0;0;0;0;2238.5;187993.4375
455;mercedes-benz;sprinter;vs30 sprinter (br 907 / 910) (2018 - present);sprinter l1 rwd;526.7;199.3;243.5;325.0;0;0;0;0;2273.5;187993.4375
456;mercedes-benz;viano;none;none;522.3;190.1;187.2;343.0;3199;3724;190;231;2130.0;59562.15625
457;mercedes-benz;vito;w447;vito tourer;489.5;192.8;191.0;320.0;0;0;0;0;2456.5;152383.90625
458;mercedes-benz;vito;w447;vito standard;514.0;192.8;191.0;320.0;0;0;0;0;2135.5;152383.90625
459;mercedes-benz;vito;w447;vito long;537.0;192.8;191.0;343.0;0;0;0;0;2165.5;152383.90625
460;mercedes-benz;vito;w447;vito compact;489.5;192.8;191.0;320.0;0;0;0;0;2010.0;152383.90625
461;mercedes-benz;vito;w447 facelift (2019 - present);vito tourer;489.5;192.8;191.0;320.0;0;0;0;0;2456.5;152383.90625
462;mercedes-benz;vito;w447 facelift (2019 - present);vito standard;514.0;192.8;191.0;320.0;0;0;0;0;2135.5;152383.90625
463;mercedes-benz;vito;w447 facelift (2019 - present);vito long;537.0;192.8;191.0;343.0;0;0;0;0;2165.5;152383.90625
464;mercedes-benz;vito;w447 facelift (2019 - present);vito compact;489.5;192.8;191.0;320.0;0;0;0;0;2010.0;152383.90625
465;mini;clubman;clubman f54 (2015 - present);clubman (f54);425.3;180.0;144.1;267.0;1499;1998;102;231;1470.0;65779.84375
466;mini;clubman;clubman r55 (2007 - 2014);clubman (r55);394.5;168.3;142.6;254.7;1580;1598;98;211;1272.5;65779.84375
467;mini;countryman;f60 (2017 - present);countryman (f60);429.9;182.2;155.7;267.0;1499;1998;102;231;1535.0;88484.3125
468;mini;countryman;r60 (2010 - 2017);countryman r60;409.7;178.9;156.1;259.5;1580;1598;98;184;1417.5;88484.3125
469;mini;countryman;r60 (2010 - 2017);countryman (r60 lci);409.7;178.9;156.1;259.5;1598;1598;98;218;1422.5;88484.3125
470;mini;john-cooper-works;none;none;370.0;168.0;141.0;247.0;1397;1598;75;211;1140.0;118841.09375
471;mitsubishi;asx;asx - 2nd gen. (2022 - present);asx 2023;422.7;179.7;157.6;263.9;999;1598;91;158;1535.5;118714.53125
472;mitsubishi;asx;asx 1 (2010 - present);asx 2020;436.5;177.0;164.0;267.0;1590;1998;117;150;1413.5;49896.84375
473;mitsubishi;asx;asx 1 (2010 - present);asx 2017;435.5;181.0;164.0;267.0;1590;1590;117;117;1475.0;49896.84375
474;mitsubishi;asx;asx 1 (2010 - present);asx;429.5;177.0;161.5;267.0;1590;1590;117;117;1472.5;49896.84375
475;mitsubishi;eclipse-cross;eclipse cross (gk/gl/ya) - 2018 new model (2017 - 2021);eclipse cross 2018;440.5;180.5;168.5;267.0;1499;1499;163;163;1747.0;85329.78125
476;mitsubishi;eclipse-cross;eclipse cross (gk/gl/ya) - 2022 update (2021 - present);eclipse cross 2022;454.5;180.5;168.5;267.0;0;0;0;0;1756.5;85329.78125
477;mitsubishi;grandis;none;none;476.5;179.5;165.5;283.0;2378;2378;165;165;1702.5;14255.90322580645
478;mitsubishi;l200;l200 / triton 5th. gen (kj/kk/kl) facelift (2019 - present);l200 double cab 2020;529.5;181.5;178.0;300.0;0;0;0;0;2130.5;54696.0625
479;mitsubishi;l200;l200 / triton 5th. gen (kj/kk/kl) facelift (2019 - present);l200 club cab 2020;521.5;181.5;178.0;300.0;0;0;0;0;2516.5;54696.0625
480;mitsubishi;outlander;outlander 2 (2006 - 2012);outlander 2;466.5;180.0;172.0;267.0;1998;1998;147;147;1687.5;29001.78125
481;mitsubishi;outlander;outlander 3 (2012 - present);outlander 3 (2018 facelift);469.5;180.0;170.3;267.0;1998;1998;150;150;1762.5;74765.59375
482;mitsubishi;outlander;outlander 3 (2012 - present);outlander 3 (2015 facelift);469.5;181.0;168.0;267.0;1998;1998;150;150;1684.5;74765.59375
483;mitsubishi;outlander;outlander 3 (2012 - present);outlander 3;465.5;180.0;168.0;267.0;1998;1998;121;121;1745.0;74765.59375
484;mitsubishi;pajero;pajero 2 (1991 - 1999);pajero ii long;470.0;170.0;186.0;272.0;2972;3497;150;208;2003.0;24731.15625
485;mitsubishi;pajero;pajero 2 (1991 - 1999);pajero ii (v20);412.0;170.0;184.0;242.0;2972;3497;150;280;1850.0;24731.15625
486;mitsubishi;pajero;pajero 3 (1999 - 2006);pajero iii long;478.0;184.0;186.0;278.0;3497;3497;202;202;2062.5;48696.75
487;mitsubishi;pajero;pajero 3 (1999 - 2006);pajero iii;426.0;184.0;184.0;254.0;3497;3497;202;202;1890.0;27709.25
488;mitsubishi;pajero;pajero 4 (2006 - present);pajero iv;438.5;184.5;185.0;254.5;3828;3828;250;250;2235.0;72586.1875
489;mitsubishi;pajero;pajero pinin (1998 - 2007);pajero pinin;404.0;170.0;170.0;244.0;1834;1999;114;129;1312.5;20936.363636363636
490;mitsubishi;pajero;pajero sport (1996 - 2008);pajero sport;461.0;177.5;173.5;272.5;2972;2972;170;170;1827.5;48696.75
491;mitsubishi;space-star;i;1998;403.0;172.0;152.0;250.0;1299;1834;86;122;1167.5;4949.9
492;nissan;370-z;none;none;425.0;184.5;131.5;255.0;3696;3696;328;330;1577.0;93805.0
493;nissan;almera;n16;almera n16;419.7;170.6;144.8;253.5;1497;1769;90;116;1270.5;5576.09375
494;nissan;juke;i;2010;413.5;176.5;157.0;253.0;1598;1618;117;190;1369.5;38115.8125
495;nissan;micra;k11;1992;369.5;159.0;142.0;236.0;998;1348;55;82;880.0;4210.666666666667
496;nissan;murano;z50;2003;477.0;188.0;170.5;282.5;3498;3498;234;234;1907.5;13885.866666666667
497;nissan;note;note e11 (2004 - 2013);note e11;408.3;169.0;155.0;260.0;1386;1598;88;110;1222.5;18302.46875
498;nissan;nv200;none;none;440.0;169.5;185.0;272.5;1598;1598;110;110;1520.5;32374.1875
499;nissan;pathfinder;pathfinder r51 (2004 - 2012);pathfinder r51;474.0;185.0;176.0;285.0;3954;3954;269;269;2200.5;47751.53125
500;nissan;pathfinder;pathfinder r53 - 2022 new model (2021 - present);pathfinder r53;502.2;197.9;177.0;290.1;3498;3498;288;288;1992.5;47751.53125
501;nissan;patrol;gr-i-y60;1987;425.0;180.0;180.0;240.0;0;0;0;0;1970.0;40694.0
502;nissan;primastar;none;none;508.0;195.6;204.0;309.8;0;0;0;0;2070.0;30536.71875
503;nissan;qashqai;i;qashqai ii;437.7;180.6;159.0;264.6;1197;1618;116;163;1501.5;60546.4375
